"id" "length" "temp" "num.tech"
"711" 711 707.745259016942 37 "D"
"712" 712 639.424112645473 37 "D"
"713" 713 980.834365856178 37 "D"
"714" 714 782.172097757636 37 "D"
"715" 715 715.074606431199 37 "D"
"716" 716 932.78471850647 37 "D"
"717" 717 602.899774545123 37 "D"
"718" 718 709.019754587512 37 "D"
"719" 719 748.252663126727 37 "D"
"720" 720 742.455905568431 37 "D"
"721" 721 561.166011914898 37 "D"
"722" 722 695.885189913591 37 "D"
"723" 723 1032.82844117792 37 "D"
"724" 724 880.77407823427 37 "D"
"725" 725 748.603291238292 37 "D"
"726" 726 1057.50633056893 37 "D"
"727" 727 1040.46761521124 37 "D"
"728" 728 1058.08375720651 37 "D"
"729" 729 759.059639735466 37 "D"
"730" 730 726.161513080454 37 "D"
"731" 731 751.536867141781 37 "D"
"732" 732 777.278245834638 37 "D"
"733" 733 861.863060225588 37 "D"
"734" 734 1032.57066964193 37 "D"
"735" 735 943.834506261723 37 "D"
"736" 736 1051.59324035861 37 "D"
"737" 737 1019.16152981458 37 "D"
"738" 738 1035.09077421871 37 "D"
"739" 739 798.87524107865 37 "D"
"740" 740 745.846592429309 37 "D"
"741" 741 757.252248070513 37 "D"
"742" 742 942.931112760859 37 "D"
"743" 743 751.43191147918 37 "D"
"744" 744 721.960341159229 37 "D"
"745" 745 862.919880966113 37 "D"
"746" 746 1065.93474266335 37 "D"
"747" 747 895.914902403571 37 "D"
"748" 748 749.770027443623 37 "D"
"749" 749 1036.55758921608 37 "D"
"750" 750 977.190960865067 37 "D"
"751" 751 1012.15004240185 37 "D"
"752" 752 1033.0009219882 37 "D"
"753" 753 847.006633619571 37 "D"
"754" 754 987.968993067232 37 "D"
"755" 755 1036.64190060065 37 "D"
"756" 756 734.036843851451 37 "D"
"757" 757 815.200061101617 37 "D"
"758" 758 742.637731115995 37 "D"
"759" 759 1069.86745673537 37 "D"
"760" 760 814.153901910466 37 "D"
"761" 761 712.479621550763 37 "D"
"762" 762 871.849136569187 37 "D"
"763" 763 1100.42327567187 37 "D"
"764" 764 995.430835115732 37 "D"
"765" 765 703.717626224889 37 "D"
"766" 766 1050.49437038991 37 "D"
"767" 767 1033.63603622174 37 "D"
"768" 768 881.063084795801 37 "D"
"769" 769 1006.43776653778 37 "D"
"770" 770 805.17163073118 37 "D"
"771" 771 831.44002301363 37 "D"
"772" 772 717.557626763749 37 "D"
"773" 773 731.702657536275 37 "D"
"774" 774 912.331813279095 37 "D"
"775" 775 949.171295804681 37 "D"
"776" 776 934.189369443527 37 "D"
"777" 777 1060.03367122946 37 "D"
"778" 778 1024.06130136099 37 "D"
"779" 779 716.815598008604 37 "D"
"780" 780 677.510138018971 37 "D"
"781" 781 734.058053723664 37 "D"
"782" 782 735.572986395114 37 "D"
"783" 783 1108.92672179652 37 "D"
"784" 784 739.937313443397 37 "D"
"785" 785 859.059792321344 37 "D"
"786" 786 954.754667186683 37 "D"
"787" 787 1046.6578426224 37 "D"
"788" 788 887.599285406443 37 "D"
"789" 789 737.469679485345 37 "D"
"790" 790 1043.53908116519 37 "D"
"791" 791 970.235932692265 37 "D"
"792" 792 1080.74627597319 37 "D"
"793" 793 762.033168646209 37 "D"
"794" 794 1089.43930787629 37 "D"
"795" 795 780.651265509301 37 "D"
"796" 796 815.70504764694 37 "D"
"797" 797 678.15644707704 37 "D"
"798" 798 935.668241952705 37 "D"
"799" 799 925.462182933763 37 "D"
"800" 800 1017.45049722677 37 "D"
